uuid,ocdid,state,name
41416f1f-7c6c-5cb0-be11-600779372191,ocd-division/country:us/state:tx/county:montgomery/council_district:1,tx,Montgomery County TX Commissioners Court District 1
a829b9ef-19ad-520a-b86f-8426ebcf25a4,ocd-division/country:us/state:tx/county:montgomery/council_district:2,tx,Montgomery County TX Commissioners Court District 2
db36b1b0-7f2d-50b3-ac1a-86226ecaaa9c,ocd-division/country:us/state:tx/county:montgomery/council_district:3,tx,Montgomery County TX Commissioners Court District 3
8f06309a-3e60-5b63-a5e7-534e0678f905,ocd-division/country:us/state:tx/county:montgomery/council_district:4,tx,Montgomery County TX Commissioners Court District 4
5d07a5eb-4961-5978-ad28-b5dea1495c1d,ocd-division/country:us/state:tx/county:moore/council_district:1,tx,Moore County Commissioner Precinct 1
f1a16adf-b440-5c7d-8b57-b32fa2dc026a,ocd-division/country:us/state:tx/county:moore/council_district:2,tx,Moore County Commissioner Precinct 2
e316d34d-2c88-5d07-b008-5f038ac498cf,ocd-division/country:us/state:tx/county:moore/council_district:3,tx,Moore County Commissioner Precinct 3
24bf6fe1-a82c-5777-9db4-832c8bce0765,ocd-division/country:us/state:tx/county:moore/council_district:4,tx,Moore County Commissioner Precinct 4
c6692f09-d310-5ee9-af91-b61aad264d95,ocd-division/country:us/state:tx/county:morris/council_district:1,tx,Morris County Commissioner Precinct 1
cdb4f695-7ba0-5b83-8b25-50c4c908ccee,ocd-division/country:us/state:tx/county:morris/council_district:2,tx,Morris County Commissioner Precinct 2
1bfd71d1-3334-5f86-99ee-9927bd9ca084,ocd-division/country:us/state:tx/county:morris/council_district:3,tx,Morris County Commissioner Precinct 3
a453937b-f022-5a99-85bc-fc0b23f5a54e,ocd-division/country:us/state:tx/county:morris/council_district:4,tx,Morris County Commissioner Precinct 4
09beac75-1729-518b-aaf1-2c018b99d49c,ocd-division/country:us/state:tx/county:motley/council_district:1,tx,Motley County Commissioner Precinct 1
7495ac32-b0ab-5d97-bed2-e868a418947c,ocd-division/country:us/state:tx/county:motley/council_district:2,tx,Motley County Commissioner Precinct 2
f52080ef-345b-5fd9-876f-913f7629f782,ocd-division/country:us/state:tx/county:motley/council_district:3,tx,Motley County Commissioner Precinct 3
3da462c7-cc57-53fd-8048-a188b0197e31,ocd-division/country:us/state:tx/county:motley/council_district:4,tx,Motley County Commissioner Precinct 4
874faa09-3f44-502f-b663-ced52d477880,ocd-division/country:us/state:tx/county:nacogdoches/council_district:1,tx,Nacogdoches County Commissioner Precinct 1
c6e6c60e-908e-5f26-beda-892075bd895e,ocd-division/country:us/state:tx/county:nacogdoches/council_district:2,tx,Nacogdoches County Commissioner Precinct 2
c1ac6d7a-0b17-52ac-8f6d-1363a3f23d90,ocd-division/country:us/state:tx/county:nacogdoches/council_district:3,tx,Nacogdoches County Commissioner Precinct 3
e73b19a7-55ed-5a6e-b461-b9266cf897be,ocd-division/country:us/state:tx/county:nacogdoches/council_district:4,tx,Nacogdoches County Commissioner Precinct 4
f14e656b-3a8a-5090-abf5-7e4a87684f84,ocd-division/country:us/state:tx/county:navarro/council_district:1,tx,Navarro County Commissioner Precinct 1
c1c27d84-c7a1-56ee-abda-9f663f605843,ocd-division/country:us/state:tx/county:navarro/council_district:2,tx,Navarro County Commissioner Precinct 2
028b1c17-5da6-5b82-9402-386888baa79a,ocd-division/country:us/state:tx/county:navarro/council_district:3,tx,Navarro County Commissioner Precinct 3
69181f66-e45f-50e5-bb2f-fb867b9a9702,ocd-division/country:us/state:tx/county:navarro/council_district:4,tx,Navarro County Commissioner Precinct 4
8fb83c7e-5981-5ad3-b758-ece8b3483d59,ocd-division/country:us/state:tx/county:newton/council_district:1,tx,Newton County Commissioner Precinct 1
8dceaaa8-ad5b-5563-8187-03ddec0cbc23,ocd-division/country:us/state:tx/county:newton/council_district:2,tx,Newton County Commissioner Precinct 2
e0049b80-515d-581c-93ae-79d77568ba59,ocd-division/country:us/state:tx/county:newton/council_district:3,tx,Newton County Commissioner Precinct 3
9ed61c5c-7f57-5d08-b569-e0b355d59915,ocd-division/country:us/state:tx/county:newton/council_district:4,tx,Newton County Commissioner Precinct 4
2442f245-3e2f-5c4a-ad63-42209c8449fd,ocd-division/country:us/state:tx/county:nolan/council_district:1,tx,Nolan County Commissioner Precinct 1
b0fcd9bc-2bfb-5a8c-9397-619898e1846d,ocd-division/country:us/state:tx/county:nolan/council_district:2,tx,Nolan County Commissioner Precinct 2
09e086c1-e972-5a1f-9196-70b4fec40035,ocd-division/country:us/state:tx/county:nolan/council_district:3,tx,Nolan County Commissioner Precinct 3
4b2e5780-795c-5b4d-ad34-0d54ecbe83f2,ocd-division/country:us/state:tx/county:nolan/council_district:4,tx,Nolan County Commissioner Precinct 4
17700d0b-8c90-5517-a830-8f5bf4257e46,ocd-division/country:us/state:tx/county:nueces/constable_district:1,tx,Nueces County TX Constable-Justice of the Peace District 1
5e694bb6-f565-56c5-afc2-79540bf9fe9e,ocd-division/country:us/state:tx/county:nueces/constable_district:2,tx,Nueces County TX Constable-Justice of the Peace District 2
4b393fb6-b4d9-557d-925c-47625877aff1,ocd-division/country:us/state:tx/county:nueces/constable_district:3,tx,Nueces County TX Constable-Justice of the Peace District 3
cbc35475-8ca3-5865-8dcb-32247dc5c85f,ocd-division/country:us/state:tx/county:nueces/constable_district:4,tx,Nueces County TX Constable-Justice of the Peace District 4
6cf55346-28c8-5831-bf37-d47c1356bed9,ocd-division/country:us/state:tx/county:nueces/constable_district:5,tx,Nueces County TX Constable-Justice of the Peace District 5
70a69eb3-623b-5945-849e-8ce58808757f,ocd-division/country:us/state:tx/county:nueces/council_district:1,tx,Nueces County TX Commissioners Court District 1
1e7ad9cb-15f9-5a4a-aa22-8e4c6efd4e5f,ocd-division/country:us/state:tx/county:nueces/council_district:2,tx,Nueces County TX Commissioners Court District 2
2ec3456e-a6ad-516e-b9f2-92a3eaa84bce,ocd-division/country:us/state:tx/county:nueces/council_district:3,tx,Nueces County TX Commissioners Court District 3
648bb961-f357-5e82-9cd0-a1c7cb1a162f,ocd-division/country:us/state:tx/county:nueces/council_district:4,tx,Nueces County TX Commissioners Court District 4
a9a278ae-413d-5fa2-b9eb-a51839db3f34,ocd-division/country:us/state:tx/county:ochiltree/council_district:1,tx,Ochiltree County Commissioner Precinct 1
3e84d04b-2aa7-5ce7-a43e-09b3acd724f8,ocd-division/country:us/state:tx/county:ochiltree/council_district:2,tx,Ochiltree County Commissioner Precinct 2
155f7b33-0029-5063-9a5a-c32343fc7543,ocd-division/country:us/state:tx/county:ochiltree/council_district:3,tx,Ochiltree County Commissioner Precinct 3
37aa8cd5-aa22-5953-9e02-9482d8b8b6c6,ocd-division/country:us/state:tx/county:ochiltree/council_district:4,tx,Ochiltree County Commissioner Precinct 4
be526198-9087-522f-bd00-98bd03b34cb3,ocd-division/country:us/state:tx/county:oldham/council_district:1,tx,Oldham County Commissioner Precinct 1
c42e3d38-003b-5158-820e-aefeedc2c98d,ocd-division/country:us/state:tx/county:oldham/council_district:2,tx,Oldham County Commissioner Precinct 2
bf21772d-fc2a-50b0-8749-867522e9cb44,ocd-division/country:us/state:tx/county:oldham/council_district:3,tx,Oldham County Commissioner Precinct 3
71d69a34-78c1-5154-8ee8-f310da5c3050,ocd-division/country:us/state:tx/county:oldham/council_district:4,tx,Oldham County Commissioner Precinct 4
a01f4e7c-99ef-5c1c-94b4-cd8dcde881da,ocd-division/country:us/state:tx/county:orange/council_district:1,tx,Orange County Commissioner Precinct 1
f39e6be6-36d4-5b1c-8c25-fa117e53276d,ocd-division/country:us/state:tx/county:orange/council_district:2,tx,Orange County Commissioner Precinct 2
8f8fce28-466e-560f-919e-245cab36fa6c,ocd-division/country:us/state:tx/county:orange/council_district:3,tx,Orange County Commissioner Precinct 3
380641e2-7511-5cdb-85a2-72f11e0a2742,ocd-division/country:us/state:tx/county:orange/council_district:4,tx,Orange County Commissioner Precinct 4
71e21fb3-23cb-5c04-aff3-b50ee76b0295,ocd-division/country:us/state:tx/county:palo_pinto/council_district:1,tx,Palo Pinto County Commissioner Precinct 1
7d4589a6-da16-509f-b89d-f82dff686963,ocd-division/country:us/state:tx/county:palo_pinto/council_district:2,tx,Palo Pinto County Commissioner Precinct 2
7ba90260-9a44-550c-8d32-630886515b66,ocd-division/country:us/state:tx/county:palo_pinto/council_district:3,tx,Palo Pinto County Commissioner Precinct 3
3b80e51b-e73e-5946-aa9a-0ed96146695f,ocd-division/country:us/state:tx/county:palo_pinto/council_district:4,tx,Palo Pinto County Commissioner Precinct 4
4f7a6a00-763d-563b-9c62-4ac66a9969b9,ocd-division/country:us/state:tx/county:panola/council_district:1,tx,Panola County Commissioner Precinct 1
5cbb8947-8c26-5dd4-b424-6bd62eb7c8bd,ocd-division/country:us/state:tx/county:panola/council_district:2,tx,Panola County Commissioner Precinct 2
359ac0f8-3daf-5e5c-97f4-18d617e9ea22,ocd-division/country:us/state:tx/county:panola/council_district:3,tx,Panola County Commissioner Precinct 3
f8a98d52-af5f-54a4-bb3e-1412edff290e,ocd-division/country:us/state:tx/county:panola/council_district:4,tx,Panola County Commissioner Precinct 4
8f9c53ac-183e-5252-aa1c-b0f3bd49707a,ocd-division/country:us/state:tx/county:parker/council_district:1,tx,Parker County Commissioner Precinct 1
ab17ef41-29c6-59aa-b9df-fc93469b4220,ocd-division/country:us/state:tx/county:parker/council_district:2,tx,Parker County Commissioner Precinct 2
95de69a2-540a-5dba-b9d1-ec6ce11c7ccb,ocd-division/country:us/state:tx/county:parker/council_district:3,tx,Parker County Commissioner Precinct 3
1fdee592-b4f4-50d6-b577-4248ac069770,ocd-division/country:us/state:tx/county:parker/council_district:4,tx,Parker County Commissioner Precinct 4
42c27e6c-25db-57df-beb1-b3aa36a25980,ocd-division/country:us/state:tx/county:parmer/council_district:1,tx,Parmer County Commissioner Precinct 1
fef64e7d-6d8c-560e-97af-1c7d50bd6d10,ocd-division/country:us/state:tx/county:parmer/council_district:2,tx,Parmer County Commissioner Precinct 2
38dc449f-93b1-5022-ae84-a5ab559a999b,ocd-division/country:us/state:tx/county:parmer/council_district:3,tx,Parmer County Commissioner Precinct 3
49dab40c-f2fb-5524-85c8-da066f0444d6,ocd-division/country:us/state:tx/county:parmer/council_district:4,tx,Parmer County Commissioner Precinct 4
7b70b045-fc24-56e2-8c56-14d9b403a0c4,ocd-division/country:us/state:tx/county:pecos/council_district:1,tx,Pecos County Commissioner Precinct 1
e7696274-411f-590f-9a06-c30300358d39,ocd-division/country:us/state:tx/county:pecos/council_district:2,tx,Pecos County Commissioner Precinct 2
7ac307ae-cf0f-537c-befc-5a3e2cb563bf,ocd-division/country:us/state:tx/county:pecos/council_district:3,tx,Pecos County Commissioner Precinct 3
c5cdad51-2387-5217-bfbe-b5544a5c9640,ocd-division/country:us/state:tx/county:pecos/council_district:4,tx,Pecos County Commissioner Precinct 4
36bedc21-bbd1-5b57-9581-abb788148d3a,ocd-division/country:us/state:tx/county:polk/council_district:1,tx,Polk County Commissioner Precinct 1
69349056-3f07-505c-88b8-ee2d04d56040,ocd-division/country:us/state:tx/county:polk/council_district:2,tx,Polk County Commissioner Precinct 2
ea8f08af-7fdc-5008-8f57-99cd47f936c7,ocd-division/country:us/state:tx/county:polk/council_district:3,tx,Polk County Commissioner Precinct 3
672c8ee5-62df-59d6-842d-bc04b273c5ac,ocd-division/country:us/state:tx/county:polk/council_district:4,tx,Polk County Commissioner Precinct 4
1e28f25f-d636-51ef-a1ab-c56fcda66a98,ocd-division/country:us/state:tx/county:potter/council_district:1,tx,Potter County Commissioner Precinct 1
a5b13361-d1ab-550f-ab93-ee285d4a27b4,ocd-division/country:us/state:tx/county:potter/council_district:2,tx,Potter County Commissioner Precinct 2
6b26550e-a8eb-567d-ac72-81a66b68efa4,ocd-division/country:us/state:tx/county:potter/council_district:3,tx,Potter County Commissioner Precinct 3
bdec17f8-76ef-5787-bd07-78d0e91f8a46,ocd-division/country:us/state:tx/county:potter/council_district:4,tx,Potter County Commissioner Precinct 4
150ba0ae-eae8-59d4-9bb8-07cc2b443f11,ocd-division/country:us/state:tx/county:presidio/council_district:1,tx,Presidio County Commissioner Precinct 1
4f9208df-1f2f-5489-8b98-d2ceb0e31453,ocd-division/country:us/state:tx/county:presidio/council_district:2,tx,Presidio County Commissioner Precinct 2
5669f45c-606b-5a75-98f2-991d4a07ca3a,ocd-division/country:us/state:tx/county:presidio/council_district:3,tx,Presidio County Commissioner Precinct 3
9a17ebe8-c97b-59c7-a2c4-a3b22d021d28,ocd-division/country:us/state:tx/county:presidio/council_district:4,tx,Presidio County Commissioner Precinct 4
50e666b0-026a-5224-81e4-1cc8af2edc04,ocd-division/country:us/state:tx/county:rains/council_district:1,tx,Rains County Commissioner Precinct 1
e9cef433-b890-520e-b5a6-23f7a64c0aff,ocd-division/country:us/state:tx/county:rains/council_district:2,tx,Rains County Commissioner Precinct 2
1ff5a105-8575-5b0b-bdff-9067d3d89084,ocd-division/country:us/state:tx/county:rains/council_district:3,tx,Rains County Commissioner Precinct 3
1353d587-2492-51dd-a434-b4ddc6e655dc,ocd-division/country:us/state:tx/county:rains/council_district:4,tx,Rains County Commissioner Precinct 4
e6c5b7d6-0a72-5779-bdc4-11560164d3b3,ocd-division/country:us/state:tx/county:randall/council_district:1,tx,Randall County Commissioner Precinct 1
1b9cbffa-4efc-59b1-970e-e69300a82b08,ocd-division/country:us/state:tx/county:randall/council_district:2,tx,Randall County Commissioner Precinct 2
4d400e46-e249-5d2d-9fff-61d144b8e59d,ocd-division/country:us/state:tx/county:randall/council_district:3,tx,Randall County Commissioner Precinct 3
59c92da6-ace5-5d36-b8d5-b0ddedefcc91,ocd-division/country:us/state:tx/county:randall/council_district:4,tx,Randall County Commissioner Precinct 4
0b39aca4-8eb7-5f2c-bc25-e7f37704e1ea,ocd-division/country:us/state:tx/county:reagan/council_district:1,tx,Reagan County Commissioner Precinct 1
597ff677-5ef0-51b9-aea3-8fd01e70bc6e,ocd-division/country:us/state:tx/county:reagan/council_district:2,tx,Reagan County Commissioner Precinct 2
ed1dfc41-927a-5943-92f3-14f559eb9323,ocd-division/country:us/state:tx/county:reagan/council_district:3,tx,Reagan County Commissioner Precinct 3
38b7bd02-8224-5bd7-b335-934600f9b808,ocd-division/country:us/state:tx/county:reagan/council_district:4,tx,Reagan County Commissioner Precinct 4
53bf3451-64e2-5b55-a5db-235872d0d4aa,ocd-division/country:us/state:tx/county:real/council_district:1,tx,Real County Commissioner Precinct 1
8f6515c4-01c2-5fee-ae09-d0ef3da32dd8,ocd-division/country:us/state:tx/county:real/council_district:2,tx,Real County Commissioner Precinct 2
96ac6c04-50e8-5724-b5d9-d9aceb53a84b,ocd-division/country:us/state:tx/county:real/council_district:3,tx,Real County Commissioner Precinct 3
b9e34937-638b-5d2a-9856-5eefd5fd0875,ocd-division/country:us/state:tx/county:real/council_district:4,tx,Real County Commissioner Precinct 4
8806a96e-d40a-550c-9ca4-37053acf1e1e,ocd-division/country:us/state:tx/county:red_river/council_district:1,tx,Red River County Commissioner Precinct 1
5e3d2c3f-cbca-5f0f-9639-e34e22c480cf,ocd-division/country:us/state:tx/county:red_river/council_district:2,tx,Red River County Commissioner Precinct 2
cef6944f-6032-5cf3-a202-91e4c2b1c33a,ocd-division/country:us/state:tx/county:red_river/council_district:3,tx,Red River County Commissioner Precinct 3
d52383b7-ee68-5e07-a181-96ec5616d845,ocd-division/country:us/state:tx/county:red_river/council_district:4,tx,Red River County Commissioner Precinct 4
9c0e36bd-4f4e-5c78-8d15-168ea557e01a,ocd-division/country:us/state:tx/county:reeves/council_district:1,tx,Reeves County Commissioner Precinct 1
f86f7797-ff3c-5b53-9916-b4767102ffc9,ocd-division/country:us/state:tx/county:reeves/council_district:2,tx,Reeves County Commissioner Precinct 2
7d5b6806-d41a-583b-80eb-ebc498f3aa06,ocd-division/country:us/state:tx/county:reeves/council_district:3,tx,Reeves County Commissioner Precinct 3
5527323f-8ca4-58ad-8985-478c9a1e2a2b,ocd-division/country:us/state:tx/county:reeves/council_district:4,tx,Reeves County Commissioner Precinct 4
3cd54e19-4513-5973-be40-56b10518c714,ocd-division/country:us/state:tx/county:refugio/council_district:1,tx,Refugio County Commissioner Precinct 1
ea224d47-6135-56c7-bee7-9a9d689fc492,ocd-division/country:us/state:tx/county:refugio/council_district:2,tx,Refugio County Commissioner Precinct 2
1eba4f2e-ba51-5dc1-a8f6-d593ff537f91,ocd-division/country:us/state:tx/county:refugio/council_district:3,tx,Refugio County Commissioner Precinct 3
e7cd9fa8-17d5-5b86-b281-65530cd59bb3,ocd-division/country:us/state:tx/county:refugio/council_district:4,tx,Refugio County Commissioner Precinct 4
011d065b-e555-54c6-9eca-db9218372c81,ocd-division/country:us/state:tx/county:roberts/council_district:1,tx,Roberts County Commissioner Precinct 1
6adf8d8f-59f8-5bc2-be1c-4eede7e39b55,ocd-division/country:us/state:tx/county:roberts/council_district:2,tx,Roberts County Commissioner Precinct 2
858a1297-5aad-5387-8505-8bef985261a5,ocd-division/country:us/state:tx/county:roberts/council_district:3,tx,Roberts County Commissioner Precinct 3
43ba907e-617a-5fe6-9e10-0bc39f3c62c3,ocd-division/country:us/state:tx/county:roberts/council_district:4,tx,Roberts County Commissioner Precinct 4
01dd3678-b562-5be1-9ee5-ea96394b5bf1,ocd-division/country:us/state:tx/county:robertson/council_district:1,tx,Robertson County Commissioner Precinct 1
014f7dc1-c1a1-532d-b7f8-55bc65c7904b,ocd-division/country:us/state:tx/county:robertson/council_district:2,tx,Robertson County Commissioner Precinct 2
ab2afb71-6343-5a90-81c3-8ac4b1bb21ea,ocd-division/country:us/state:tx/county:robertson/council_district:3,tx,Robertson County Commissioner Precinct 3
d9d513b0-71a6-57a0-988d-273014d7499b,ocd-division/country:us/state:tx/county:robertson/council_district:4,tx,Robertson County Commissioner Precinct 4
e02a58ef-2d09-5418-88a3-92d56e97de89,ocd-division/country:us/state:tx/county:rockwall/council_district:1,tx,Rockwall County Commissioner Precinct 1
039aa261-3a2c-522f-ae8f-f63acc9e7344,ocd-division/country:us/state:tx/county:rockwall/council_district:2,tx,Rockwall County Commissioner Precinct 2
c5f099ce-c3cf-5c3c-9c0a-19f32231602b,ocd-division/country:us/state:tx/county:rockwall/council_district:3,tx,Rockwall County Commissioner Precinct 3
5bb2a27f-56e6-5f23-868c-b50b947c30a9,ocd-division/country:us/state:tx/county:rockwall/council_district:4,tx,Rockwall County Commissioner Precinct 4
8f074aa8-29d4-5091-908a-dc02f87b9dc4,ocd-division/country:us/state:tx/county:runnels/council_district:1,tx,Runnels County Commissioner Precinct 1
83b1572e-8fde-57b6-9db3-88088b80b9e3,ocd-division/country:us/state:tx/county:runnels/council_district:2,tx,Runnels County Commissioner Precinct 2
caa43c97-d2ab-5e49-99d1-a4c19582eb2b,ocd-division/country:us/state:tx/county:runnels/council_district:3,tx,Runnels County Commissioner Precinct 3
edade1f0-9796-5311-9ba5-8542836ad1fa,ocd-division/country:us/state:tx/county:runnels/council_district:4,tx,Runnels County Commissioner Precinct 4
917936d7-9af4-5706-beba-b97f37ebead2,ocd-division/country:us/state:tx/county:rusk/council_district:1,tx,Rusk County Commissioner Precinct 1
97ce2f19-5118-55cf-9825-a80ab1917762,ocd-division/country:us/state:tx/county:rusk/council_district:2,tx,Rusk County Commissioner Precinct 2
b508f54a-628e-5687-8d10-9461cdf0da96,ocd-division/country:us/state:tx/county:rusk/council_district:3,tx,Rusk County Commissioner Precinct 3
b13acca7-bb14-5325-83a1-b887cbe93c2e,ocd-division/country:us/state:tx/county:rusk/council_district:4,tx,Rusk County Commissioner Precinct 4
8ebd7170-51f9-5393-86ce-8e288e0740c3,ocd-division/country:us/state:tx/county:sabine/council_district:1,tx,Sabine County Commissioner Precinct 1
2b17aeb2-095d-509e-968b-f8332eb1c5fa,ocd-division/country:us/state:tx/county:sabine/council_district:2,tx,Sabine County Commissioner Precinct 2
ce8e8a4a-03aa-5714-bae6-597902e3d4b2,ocd-division/country:us/state:tx/county:sabine/council_district:3,tx,Sabine County Commissioner Precinct 3
d248b659-4f35-5883-8d71-ce84e1d15219,ocd-division/country:us/state:tx/county:sabine/council_district:4,tx,Sabine County Commissioner Precinct 4
3c48cf18-bf16-5b85-87cd-6d373100a6a9,ocd-division/country:us/state:tx/county:san_augustine/council_district:1,tx,San Augustine County Commissioner Precinct 1
cebc831f-19fb-5739-9843-9cb1cc120f02,ocd-division/country:us/state:tx/county:san_augustine/council_district:2,tx,San Augustine County Commissioner Precinct 2
69e644bd-27c1-56ae-ab58-d7ee545855e2,ocd-division/country:us/state:tx/county:san_augustine/council_district:3,tx,San Augustine County Commissioner Precinct 3
e686093a-8bcb-53ae-9d55-a64f15eac0ac,ocd-division/country:us/state:tx/county:san_augustine/council_district:4,tx,San Augustine County Commissioner Precinct 4
3e59c8f2-f7e8-53c2-97b8-22e9e15cf984,ocd-division/country:us/state:tx/county:san_jacinto/council_district:1,tx,San Jacinto County Commissioner Precinct 1
b7e8679e-75d0-5860-b86f-749f2616811c,ocd-division/country:us/state:tx/county:san_jacinto/council_district:2,tx,San Jacinto County Commissioner Precinct 2
8a96a6af-eb9a-58b6-bf20-02af1eb05e58,ocd-division/country:us/state:tx/county:san_jacinto/council_district:3,tx,San Jacinto County Commissioner Precinct 3
7a3ac57c-016a-5419-83d3-e88101a56367,ocd-division/country:us/state:tx/county:san_jacinto/council_district:4,tx,San Jacinto County Commissioner Precinct 4
5f4f278e-44f5-5f7d-aee8-297e0c1f3ab8,ocd-division/country:us/state:tx/county:san_patricio/council_district:1,tx,San Patricio County Commissioner Precinct 1
fd6fab61-f35e-5cc7-9e65-1b6bbaa6ad72,ocd-division/country:us/state:tx/county:san_patricio/council_district:2,tx,San Patricio County Commissioner Precinct 2
32a72ff7-c766-5589-8bb0-742d1537e104,ocd-division/country:us/state:tx/county:san_patricio/council_district:3,tx,San Patricio County Commissioner Precinct 3
7c1be139-2bcf-50bc-b51b-a61271cc2a89,ocd-division/country:us/state:tx/county:san_patricio/council_district:4,tx,San Patricio County Commissioner Precinct 4
432da57b-28a5-5471-ab84-c718002916d2,ocd-division/country:us/state:tx/county:san_saba/council_district:1,tx,San Saba County Commissioner Precinct 1
c121d115-f464-5da2-92fb-6cfe79ca7562,ocd-division/country:us/state:tx/county:san_saba/council_district:2,tx,San Saba County Commissioner Precinct 2
8c26a670-e824-5ce8-a15d-1b1e041920f6,ocd-division/country:us/state:tx/county:san_saba/council_district:3,tx,San Saba County Commissioner Precinct 3
fc1a62a4-1ef9-5a01-bd94-25aeeab2e38a,ocd-division/country:us/state:tx/county:san_saba/council_district:4,tx,San Saba County Commissioner Precinct 4
3c4bfce7-8928-5659-8ed8-77abb3c5c490,ocd-division/country:us/state:tx/county:schleicher/council_district:1,tx,Schleicher County Commissioner Precinct 1
c37c914e-c176-5889-a1a1-433c5d7dfc98,ocd-division/country:us/state:tx/county:schleicher/council_district:2,tx,Schleicher County Commissioner Precinct 2
289db66c-c868-52c1-8dbc-2a13e0b76a29,ocd-division/country:us/state:tx/county:schleicher/council_district:3,tx,Schleicher County Commissioner Precinct 3
f8a1884f-d491-58c7-a01d-07a46ac78fc2,ocd-division/country:us/state:tx/county:schleicher/council_district:4,tx,Schleicher County Commissioner Precinct 4
dc3f1c87-4aad-5cdd-b99e-4f63adcd37a3,ocd-division/country:us/state:tx/county:scurry/council_district:1,tx,Scurry County Commissioner Precinct 1
eebbba4f-52c8-5a04-894b-9b2234412f1c,ocd-division/country:us/state:tx/county:scurry/council_district:2,tx,Scurry County Commissioner Precinct 2
c5dcdcfd-1a3d-5866-b5b0-02d4e907cc41,ocd-division/country:us/state:tx/county:scurry/council_district:3,tx,Scurry County Commissioner Precinct 3
4048480f-6d9c-561f-a625-a7c171982c1d,ocd-division/country:us/state:tx/county:scurry/council_district:4,tx,Scurry County Commissioner Precinct 4
4315d646-9b29-5b40-818c-9d4b36782ec7,ocd-division/country:us/state:tx/county:shackelford/council_district:1,tx,Shackelford County Commissioner Precinct 1
5a81017b-6d55-5f3e-b4ef-5435895fe48b,ocd-division/country:us/state:tx/county:shackelford/council_district:2,tx,Shackelford County Commissioner Precinct 2
75698db0-c86c-558d-9bf3-f7bd378725d4,ocd-division/country:us/state:tx/county:shackelford/council_district:3,tx,Shackelford County Commissioner Precinct 3
65c20736-dfdd-50ea-9b5c-d8c93cfd6e14,ocd-division/country:us/state:tx/county:shackelford/council_district:4,tx,Shackelford County Commissioner Precinct 4
f3fdf497-9342-57ce-b67a-34d3cf96ee84,ocd-division/country:us/state:tx/county:shelby/council_district:1,tx,Shelby County Commissioner Precinct 1
b165fc0f-cd38-575a-8f36-d23e8f0774e7,ocd-division/country:us/state:tx/county:shelby/council_district:2,tx,Shelby County Commissioner Precinct 2
502f16fe-49c8-5bea-b4a6-7aa68ff0c963,ocd-division/country:us/state:tx/county:shelby/council_district:3,tx,Shelby County Commissioner Precinct 3
a3097eec-0af2-5ee0-a3c8-134aec5f99e7,ocd-division/country:us/state:tx/county:shelby/council_district:4,tx,Shelby County Commissioner Precinct 4
185cd41a-0479-50c0-bad7-e9e03d3f7076,ocd-division/country:us/state:tx/county:sherman/council_district:1,tx,Sherman County Commissioner Precinct 1
06741794-b9b6-586e-9a9d-3fcce820c426,ocd-division/country:us/state:tx/county:sherman/council_district:2,tx,Sherman County Commissioner Precinct 2
3221cba0-dc25-5106-9d01-f39d4891df53,ocd-division/country:us/state:tx/county:sherman/council_district:3,tx,Sherman County Commissioner Precinct 3
da440a63-31c5-5764-a9ee-690dd32c0401,ocd-division/country:us/state:tx/county:sherman/council_district:4,tx,Sherman County Commissioner Precinct 4
8db0f638-be59-5814-81b4-0e987d49e7ce,ocd-division/country:us/state:tx/county:smith/council_district:1,tx,Smith County TX Commissioners Court District 1
de70bc2a-dcd0-5c30-87e2-456bebb85821,ocd-division/country:us/state:tx/county:smith/council_district:2,tx,Smith County TX Commissioners Court District 2
3110660f-458e-59b9-8939-e6d7bf21a638,ocd-division/country:us/state:tx/county:smith/council_district:3,tx,Smith County TX Commissioners Court District 3
58dafbfb-8acc-528b-bbba-35c1b061313c,ocd-division/country:us/state:tx/county:smith/council_district:4,tx,Smith County TX Commissioners Court District 4
5779a37b-b176-51b3-81d1-5745b91999c7,ocd-division/country:us/state:tx/county:somervell/council_district:1,tx,Somervell County Commissioner Precinct 1
d594bd7d-3a5e-5c50-a0c5-e46188a82dad,ocd-division/country:us/state:tx/county:somervell/council_district:2,tx,Somervell County Commissioner Precinct 2
b7471319-b304-56f0-bedd-ba5b411a0f6b,ocd-division/country:us/state:tx/county:somervell/council_district:3,tx,Somervell County Commissioner Precinct 3
65cefff3-6378-5b99-a7c0-4b6ed6eacea1,ocd-division/country:us/state:tx/county:somervell/council_district:4,tx,Somervell County Commissioner Precinct 4
8a5eef10-9e34-55cf-a64f-34fa22d69c5c,ocd-division/country:us/state:tx/county:starr/council_district:1,tx,Starr County Commissioner Precinct 1
d9b6d013-4e1b-560b-a975-4a6a783c28bc,ocd-division/country:us/state:tx/county:starr/council_district:2,tx,Starr County Commissioner Precinct 2
71912a8e-c8ec-5480-b18a-be49147a463c,ocd-division/country:us/state:tx/county:starr/council_district:3,tx,Starr County Commissioner Precinct 3
02cd3fac-7f8c-5c29-b88f-9b38131cb131,ocd-division/country:us/state:tx/county:starr/council_district:4,tx,Starr County Commissioner Precinct 4
bbdeb350-b966-5f31-a233-ef90ef9fc118,ocd-division/country:us/state:tx/county:stephens/council_district:1,tx,Stephens County Commissioner Precinct 1
a58e71a0-04ca-53ea-ab18-0904619314cc,ocd-division/country:us/state:tx/county:stephens/council_district:2,tx,Stephens County Commissioner Precinct 2
